"band" "sum" "mean" "sd" "region"
"3011" "green_min" "271.274023995853" "27.1274023995853" "3.12354288058487" "17"
"3012" "green_stdDev" "139.124304918036" "13.9124304918036" "3.3693630401638" "17"
"3013" "gv_amp" "25.3102095492674" "2.53102095492674" "1.35050694580003" "17"
"3014" "gv_max" "91.7178180922484" "9.17178180922484" "2.70512788034476" "17"
"3015" "gv_median" "333.008394425106" "33.3008394425106" "4.08139910851507" "17"
"3016" "gv_median_dry" "376.576617663079" "37.6576617663079" "2.45661445036944" "17"
"3017" "gv_median_wet" "112.87488403529" "11.287488403529" "3.0010812606241" "17"
"3018" "gv_min" "262.970030968538" "26.2970030968538" "2.06743347345699" "17"
"3019" "gv_stdDev" "4.03241547952299" "0.403241547952299" "0.427392395725921" "17"
"3020" "gvs_amp" "77.8065571388358" "7.78065571388359" "2.08542050639585" "17"
"3021" "gvs_max" "398.192531310963" "39.8192531310963" "3.49173703049098" "17"
"3022" "gvs_median" "502.69589498709" "50.269589498709" "3.4958199772368" "17"
"3023" "gvs_median_dry" "393.119134477729" "39.3119134477729" "2.99177452051162" "17"
"3024" "gvs_median_wet" "451.9259593559" "45.19259593559" "3.97034799689074" "17"
"3025" "gvs_min" "290.66895711097" "29.066895711097" "2.67531985186397" "17"
"3026" "gvs_stdDev" "25.0102601806717" "2.50102601806717" "1.20151026851582" "17"
"3027" "hallcover_median" "898.270996216953" "89.8270996216953" "2.69748457288461" "17"
"3028" "hallcover_stdDev" "246.857933041088" "24.6857933041088" "3.45825821908714" "17"
"3029" "hand" "24.2837257376444" "2.42837257376444" "0.878264800590137" "17"
"3030" "longitude_cos" "101.295604206549" "10.1295604206549" "1.85622554459547" "17"
"3031" "longitude_sin" "101.780033694959" "10.1780033694959" "1.84610774483186" "17"
"3032" "ndfi_amp" "6.04712979295531" "0.604712979295531" "0.540480035984541" "17"
"3033" "ndfi_max" "506.910666358656" "50.6910666358656" "3.0897232496099" "17"
"3034" "ndfi_median" "634.804935293558" "63.4804935293558" "2.82051934965341" "17"
"3035" "ndfi_median_dry" "491.358866131884" "49.1358866131884" "3.0130745644159" "17"
"3036" "ndfi_median_wet" "627.852325307789" "62.7852325307789" "3.42221419488422" "17"
"3037" "ndfi_min" "385.3174689167" "38.53174689167" "3.09099728727658" "17"
"3038" "ndfi_stdDev" "5.73466205681543" "0.573466205681543" "0.484571455373784" "17"
"3039" "ndvi_amp" "188.125610660662" "18.8125610660662" "2.47928060036856" "17"
"3040" "ndvi_median" "904.175673218627" "90.4175673218628" "1.81608699478691" "17"
"3041" "ndvi_median_dry" "999.979441010341" "99.9979441010341" "0.00650132337145247" "17"
"3042" "ndvi_median_wet" "815.081532597431" "81.5081532597431" "2.31542662874522" "17"
"3043" "ndvi_stdDev" "208.703101281817" "20.8703101281817" "2.67840494974494" "17"
"3044" "ndwi_amp" "188.296326640284" "18.8296326640284" "2.69408429831785" "17"
"3045" "ndwi_median" "475.047427643249" "47.5047427643249" "3.41257503992585" "17"
"3046" "ndwi_median_dry" "479.140214163505" "47.9140214163505" "2.77895228916954" "17"
"3047" "ndwi_median_wet" "411.728796977963" "41.1728796977963" "3.45523611868381" "17"
"3048" "ndwi_stdDev" "125.254881494712" "12.5254881494712" "1.99015735712435" "17"
"3049" "nir_median" "615.569378716093" "61.5569378716093" "3.20651689798767" "17"
"3050" "nir_median_dry" "610.065470323568" "61.0065470323568" "3.29975203981725" "17"
"3051" "nir_median_wet" "609.049391257849" "60.9049391257849" "3.27604071087548" "17"
"3052" "nir_min" "342.165665981229" "34.2165665981229" "3.17399749750179" "17"
"3053" "nir_stdDev" "85.6261317244884" "8.56261317244884" "1.69534672000027" "17"
"3054" "npv_amp" "6.40539619680668" "0.640539619680668" "0.563032391260592" "17"
"3055" "npv_max" "66.4336642809098" "6.64336642809098" "2.06367041403046" "17"
"3056" "npv_median" "36.243646998466" "3.6243646998466" "1.29730767113052" "17"
"3057" "npv_median_dry" "121.177967927635" "12.1177967927635" "2.37162247910036" "17"
"3058" "npv_median_wet" "49.5734980325292" "4.95734980325292" "1.22849860113059" "17"
"3059" "npv_min" "87.9150307719917" "8.79150307719917" "1.59138075394346" "17"
"3060" "npv_stdDev" "6.30515032116742" "0.630515032116742" "0.612748463311614" "17"
"3061" "pri_median" "453.018977612408" "45.3018977612408" "4.86694264800889" "17"
"3062" "pri_median_dry" "455.123430282995" "45.5123430282995" "4.46063807524322" "17"
"3063" "pri_median_wet" "322.687612400467" "32.2687612400467" "4.62547410551854" "17"
"3064" "red_edge_1_median" "557.023996174399" "55.7023996174399" "4.29447577656984" "17"
"3065" "red_edge_1_median_dry" "664.920306442847" "66.4920306442847" "3.71893777195083" "17"
"3066" "red_edge_1_median_wet" "413.411347479802" "41.3411347479802" "3.85264879655486" "17"
"3067" "red_edge_1_min" "310.121648720196" "31.0121648720196" "3.05492517749235" "17"
"3068" "red_edge_1_stdDev" "147.005235319801" "14.7005235319801" "2.27963292809714" "17"
"3069" "red_edge_2_median" "671.150521958908" "67.1150521958908" "3.69802289651319" "17"
"3070" "red_edge_2_median_dry" "642.639943497023" "64.2639943497023" "3.66180409453155" "17"
"3071" "red_edge_2_median_wet" "629.58983411551" "62.958983411551" "4.01520809007538" "17"
"3072" "red_edge_2_min" "345.902595860729" "34.5902595860729" "3.39594042388659" "17"
"3073" "red_edge_2_stdDev" "116.975943861233" "11.6975943861233" "2.09657969915458" "17"
"3074" "red_edge_3_median" "602.537756633301" "60.2537756633301" "3.3629380432684" "17"
"3075" "red_edge_3_median_dry" "582.635231561538" "58.2635231561538" "3.52255471621337" "17"
"3076" "red_edge_3_median_wet" "599.513729167957" "59.9513729167957" "3.42481883123458" "17"
"3077" "red_edge_3_min" "329.282640861031" "32.9282640861031" "2.94150872857543" "17"
"3078" "red_edge_3_stdDev" "88.5684066309578" "8.85684066309578" "1.82092338027808" "17"
"3079" "red_edge_4_median" "625.029654809957" "62.5029654809957" "2.79967783674355" "17"
"3080" "red_edge_4_median_dry" "600.66324843716" "60.066324843716" "3.18330577385372" "17"
"3081" "red_edge_4_median_wet" "641.190510885625" "64.1190510885625" "3.08500081967035" "17"
"3082" "red_edge_4_min" "342.782299043754" "34.2782299043754" "2.81467009155722" "17"
"3083" "red_edge_4_stdDev" "92.7826575012645" "9.27826575012645" "1.62625468578502" "17"
"3084" "red_median" "370.680255881499" "37.0680255881499" "3.4605529277729" "17"
"3085" "red_median_dry" "405.097900836096" "40.5097900836096" "4.77539699228459" "17"
"3086" "red_median_wet" "459.347859598159" "45.9347859598159" "3.44429407260228" "17"
"3087" "red_min" "252.179508702234" "25.2179508702234" "2.48653003321683" "17"
"3088" "red_stdDev" "180.676239245145" "18.0676239245145" "3.11067235923184" "17"
"3089" "savi_median" "839.677762655691" "83.9677762655691" "2.10827020776584" "17"
"3090" "savi_median_dry" "907.701703829828" "90.7701703829828" "0.961433331014046" "17"
"3091" "savi_median_wet" "819.977881362937" "81.9977881362938" "1.94696301479501" "17"
"3092" "savi_stdDev" "399.050662749225" "39.9050662749225" "3.85103014234662" "17"
"3093" "sefi_median" "199.794447984992" "19.9794447984992" "2.97329655455357" "17"
"3094" "sefi_median_dry" "153.912597909414" "15.3912597909414" "3.42566102732457" "17"
"3095" "sefi_stdDev" "112.850028141521" "11.2850028141521" "3.03076352430567" "17"
"3096" "shade_amp" "1.61917446453338" "0.161917446453338" "0.195514882840249" "17"
"3097" "shade_max" "87.2728887234118" "8.72728887234118" "2.14604006056406" "17"
"3098" "shade_median" "73.6377368672985" "7.36377368672985" "2.6024157144918" "17"
"3099" "shade_median_dry" "63.6473401387508" "6.36473401387508" "2.32897090784723" "17"
"3100" "shade_median_wet" "60.2058575673497" "6.02058575673497" "2.41337476151943" "17"
"3101" "shade_min" "39.3407824677962" "3.93407824677962" "1.98059133981114" "17"
"3102" "shade_stdDev" "4.35822882676571" "0.435822882676571" "0.366447936528987" "17"
"3103" "slope" "236.752028438429" "23.6752028438429" "3.86972827513204" "17"
"3104" "soil_amp" "81.0011135482384" "8.10011135482384" "2.54241727849214" "17"
"3105" "soil_max" "106.519283390311" "10.6519283390311" "2.91259848211609" "17"
"3106" "soil_median" "175.233654872886" "17.5233654872886" "2.82819994964545" "17"
"3107" "soil_median_dry" "118.638016500077" "11.8638016500077" "2.87401356766277" "17"
"3108" "soil_median_wet" "160.497609845114" "16.0497609845114" "2.32525880023333" "17"
"3109" "soil_min" "67.7707604229327" "6.77707604229328" "1.21442764067316" "17"
"3110" "soil_stdDev" "69.4990321828056" "6.94990321828056" "2.09059972451337" "17"
"3111" "swir1_median" "881.573955477232" "88.1573955477232" "2.9176818276031" "17"
"3112" "swir1_median_dry" "776.107722727474" "77.6107722727474" "3.60817663824991" "17"
"3113" "swir1_median_wet" "803.176007686304" "80.3176007686304" "3.52547319474399" "17"
"3114" "swir1_min" "439.242441214649" "43.9242441214649" "3.09311485911008" "17"
"3115" "swir1_stdDev" "252.585805735177" "25.2585805735177" "3.66019656014207" "17"
"3116" "swir2_median" "896.078833876729" "89.6078833876729" "2.6252289869286" "17"
"3117" "swir2_median_dry" "915.825118174351" "91.5825118174351" "3.03598149371058" "17"
"3118" "swir2_median_wet" "736.224250395084" "73.6224250395084" "3.42831646467346" "17"
"3119" "swir2_min" "497.382701226278" "49.7382701226278" "3.54506467031035" "17"
"3120" "swir2_stdDev" "269.213937716737" "26.9213937716737" "3.68385386240822" "17"
"3121" "wefi_amp" "4.14052441219344" "0.414052441219344" "0.478915739424534" "17"
"3122" "wefi_median" "458.336846120237" "45.8336846120237" "4.6252752675172" "17"
"3123" "wefi_median_wet" "170.080553679435" "17.0080553679435" "3.70362964429719" "17"
"3124" "wefi_stdDev" "5.13247406892629" "0.513247406892629" "0.405579698820096" "17"
"3125" "blue_median" "586.856523081201" "58.6856523081201" "3.87394928507241" "22"
"3126" "blue_median_dry" "231.876679715447" "23.1876679715447" "3.06549761535743" "22"
"3127" "blue_median_wet" "730.464333832045" "73.0464333832045" "3.22792907102343" "22"
"3128" "blue_min" "520.599414526718" "52.0599414526718" "4.30871353662563" "22"
"3129" "blue_stdDev" "74.7380052350767" "7.47380052350767" "2.08265334777905" "22"
"3130" "cai_median" "405.489569860008" "40.5489569860008" "4.53105079817417" "22"
"3131" "cai_median_dry" "274.530671290053" "27.4530671290053" "4.57477111939516" "22"
"3132" "cai_stdDev" "132.125031221271" "13.2125031221271" "1.40998693419232" "22"
"3133" "cloud_amp" "35.5375562575919" "3.55375562575919" "1.64849056909433" "22"
"3134" "cloud_max" "120.892558082567" "12.0892558082567" "4.57272810843076" "22"
"3135" "cloud_median" "295.958947541629" "29.5958947541629" "4.20770461441489" "22"
"3136" "cloud_median_dry" "129.215806433503" "12.9215806433503" "3.44464967277128" "22"
"3137" "cloud_median_wet" "368.285953327482" "36.8285953327482" "3.85952663793499" "22"
"3138" "cloud_min" "131.878776955194" "13.1878776955194" "3.19603885680844" "22"
"3139" "cloud_stdDev" "44.6320241619697" "4.46320241619697" "2.02340560518549" "22"
"3140" "evi2_amp" "253.86923065953" "25.386923065953" "3.42995169779426" "22"
"3141" "evi2_median" "851.70498191865" "85.170498191865" "1.85796247124406" "22"
"3142" "evi2_median_dry" "922.253701215969" "92.2253701215969" "1.00391745877348" "22"
"3143" "evi2_median_wet" "762.811746437358" "76.2811746437358" "2.49000919204677" "22"
"3144" "evi2_stdDev" "318.930393683472" "31.8930393683472" "3.83289055697427" "22"
"3145" "gcvi_median" "862.948032718506" "86.2948032718506" "1.70533808119532" "22"
"3146" "gcvi_median_dry" "815.280213920832" "81.5280213920832" "1.656609752037" "22"
"3147" "gcvi_median_wet" "774.330771002259" "77.4330771002259" "2.17651003207286" "22"
"3148" "gcvi_stdDev" "294.258633620031" "29.4258633620031" "2.94327745146785" "22"
"3149" "green_median" "637.157835562236" "63.7157835562236" "3.84390919227434" "22"
"3150" "green_median_dry" "261.118356805173" "26.1118356805173" "2.45550743937098" "22"
"3151" "green_median_texture" "47.4968448842271" "4.74968448842271" "1.7910268092055" "22"
"3152" "green_median_wet" "663.970688959904" "66.3970688959904" "3.65821932206553" "22"
"3153" "green_min" "469.556747440388" "46.9556747440388" "4.03284335434627" "22"
"3154" "green_stdDev" "165.607860880156" "16.5607860880156" "3.39308958267036" "22"
"3155" "gv_amp" "29.3957121499644" "2.93957121499644" "1.53529481621877" "22"
"3156" "gv_max" "147.630289070877" "14.7630289070877" "2.9004598666043" "22"
"3157" "gv_median" "430.292735657503" "43.0292735657503" "3.01109159446653" "22"
"3158" "gv_median_dry" "496.957268868801" "49.6957268868801" "2.24458051162897" "22"
"3159" "gv_median_wet" "171.348206877677" "17.1348206877677" "2.70055799185238" "22"
"3160" "gv_min" "413.925247312175" "41.3925247312175" "2.24261434086182" "22"
"3161" "gv_stdDev" "3.49623862625327" "0.349623862625327" "0.386307353656628" "22"
"3162" "gvs_amp" "18.0120642613674" "1.80120642613674" "1.56052252450082" "22"
"3163" "gvs_max" "346.120794381004" "34.6120794381004" "4.3607753547993" "22"
"3164" "gvs_median" "573.511250683769" "57.3511250683769" "2.64147763904089" "22"
"3165" "gvs_median_dry" "530.677147226574" "53.0677147226574" "2.71765154920103" "22"
"3166" "gvs_median_wet" "439.243740104757" "43.9243740104757" "3.37273756178273" "22"
"3167" "gvs_min" "465.285085940179" "46.5285085940179" "2.72523951844952" "22"
"3168" "gvs_stdDev" "3.11680796116391" "0.311680796116391" "0.391160901819098" "22"
"3169" "hallcover_median" "820.47784650142" "82.047784650142" "3.80019411310871" "22"
"3170" "hallcover_stdDev" "196.657784572877" "19.6657784572877" "4.38173528159137" "22"
"3171" "hand" "14.6121240251508" "1.46121240251508" "0.945396573036745" "22"
"3172" "longitude_cos" "231.167594644105" "23.1167594644105" "3.14744708664726" "22"
"3173" "longitude_sin" "230.726299208143" "23.0726299208143" "3.15072213483245" "22"
"3174" "ndfi_amp" "59.0334315472686" "5.90334315472686" "3.04317149602399" "22"
"3175" "ndfi_max" "360.726067271546" "36.0726067271546" "4.83147992852884" "22"
"3176" "ndfi_median" "606.332324847125" "60.6332324847125" "3.19764407868838" "22"
"3177" "ndfi_median_dry" "576.334050103929" "57.6334050103929" "2.66546315385404" "22"
"3178" "ndfi_median_wet" "533.351441705192" "53.3351441705192" "3.60746604508277" "22"
"3179" "ndfi_min" "538.328082311515" "53.8328082311515" "3.33410445847679" "22"
"3180" "ndfi_stdDev" "62.2830652612691" "6.22830652612691" "2.949896549363" "22"
"3181" "ndvi_amp" "233.481078070764" "23.3481078070764" "2.61202555906723" "22"
"3182" "ndvi_median" "947.525497829186" "94.7525497829186" "1.75092536931281" "22"
"3183" "ndvi_median_dry" "999.700569360574" "99.9700569360574" "0.0769676121351003" "22"
"3184" "ndvi_median_wet" "814.476690281859" "81.4476690281859" "2.58288080933391" "22"
"3185" "ndvi_stdDev" "244.778349164469" "24.4778349164469" "2.61738869662789" "22"
"3186" "ndwi_amp" "214.21905459006" "21.421905459006" "2.77353270605529" "22"
"3187" "ndwi_median" "414.568058068906" "41.4568058068906" "4.16670252780666" "22"
"3188" "ndwi_median_dry" "449.709814571709" "44.9709814571709" "3.7262176323895" "22"
"3189" "ndwi_median_wet" "273.48344959409" "27.348344959409" "4.17145683830136" "22"
"3190" "ndwi_stdDev" "163.56103160357" "16.356103160357" "2.39115330701137" "22"
"3191" "nir_median" "559.47809553598" "55.947809553598" "3.76442693428943" "22"
"3192" "nir_median_dry" "550.825161931989" "55.0825161931989" "3.58951093114276" "22"
"3193" "nir_median_wet" "497.685242760755" "49.7685242760755" "4.09371897310421" "22"
"3194" "nir_min" "319.410577871825" "31.9410577871825" "3.83020439905993" "22"
"3195" "nir_stdDev" "91.1818421900007" "9.11818421900007" "1.705883295306" "22"
"3196" "npv_amp" "4.47404782716684" "0.447404782716684" "0.356673657613099" "22"
"3197" "npv_max" "52.2446474058528" "5.22446474058528" "2.30614944030622" "22"
"3198" "npv_median" "22.1808866241247" "2.21808866241247" "1.2243155378557" "22"
"3199" "npv_median_dry" "90.9799402054505" "9.09799402054505" "2.5941490531979" "22"
"3200" "npv_median_wet" "21.2725284466184" "2.12725284466184" "0.904362633790265" "22"
"3201" "npv_min" "60.6972752275032" "6.06972752275032" "1.57031566347699" "22"
"3202" "npv_stdDev" "3.12950244150673" "0.312950244150673" "0.348452141459589" "22"
"3203" "pri_median" "581.99997311263" "58.1999973112631" "4.52759081206519" "22"
"3204" "pri_median_dry" "475.84061685286" "47.584061685286" "3.11426451405307" "22"
"3205" "pri_median_wet" "430.602873480877" "43.0602873480877" "3.98210503263599" "22"
"3206" "red_edge_1_median" "288.147657888059" "28.8147657888059" "4.92151079248682" "22"
"3207" "red_edge_1_median_dry" "466.892970921365" "46.6892970921365" "3.48813748380057" "22"
"3208" "red_edge_1_median_wet" "399.183126745432" "39.9183126745432" "2.76630054726292" "22"
"3209" "red_edge_1_min" "185.934885140859" "18.5934885140859" "2.67534143094595" "22"
"3210" "red_edge_1_stdDev" "107.752672613299" "10.7752672613299" "1.95252065482516" "22"
"3211" "red_edge_2_median" "613.997675263316" "61.3997675263316" "4.54527170536015" "22"
"3212" "red_edge_2_median_dry" "572.189628453004" "57.2189628453004" "4.20503804102665" "22"
"3213" "red_edge_2_median_wet" "520.98670743959" "52.098670743959" "4.83916745183613" "22"
"3214" "red_edge_2_min" "296.59824996886" "29.659824996886" "4.68568294598988" "22"
"3215" "red_edge_2_stdDev" "102.634490827707" "10.2634490827707" "1.78001818888362" "22"
"3216" "red_edge_3_median" "539.194146891733" "53.9194146891733" "4.34254231193722" "22"
"3217" "red_edge_3_median_dry" "514.832587655158" "51.4832587655158" "4.19913185541436" "22"
"3218" "red_edge_3_median_wet" "479.837739922848" "47.9837739922848" "4.36747417954281" "22"
"3219" "red_edge_3_min" "280.049511117033" "28.0049511117033" "4.57133545624371" "22"
"3220" "red_edge_3_stdDev" "83.7929051492175" "8.37929051492175" "1.27939381107553" "22"
"3221" "red_edge_4_median" "550.335435505612" "55.0335435505612" "4.05020516530414" "22"
"3222" "red_edge_4_median_dry" "530.001690108854" "53.0001690108854" "3.77328839253816" "22"
"3223" "red_edge_4_median_wet" "522.24863884638" "52.224863884638" "4.1497332997354" "22"
"3224" "red_edge_4_min" "316.164442687896" "31.6164442687896" "4.71265922454318" "22"
"3225" "red_edge_4_stdDev" "83.6840906605686" "8.36840906605686" "1.6609927472804" "22"
"3226" "red_median" "566.214922878781" "56.6214922878781" "3.62775667054192" "22"
"3227" "red_median_dry" "280.938880576116" "28.0938880576116" "3.52516674518857" "22"
"3228" "red_median_wet" "587.879859396094" "58.7879859396094" "2.93380491816638" "22"
"3229" "red_min" "445.729022668245" "44.5729022668245" "3.4294168749171" "22"
"3230" "red_stdDev" "155.479724452604" "15.5479724452604" "2.3021651541103" "22"
"3231" "savi_median" "859.806743656821" "85.9806743656821" "1.80433709800158" "22"
"3232" "savi_median_dry" "928.608734466752" "92.8608734466751" "0.951337854227049" "22"
"3233" "savi_median_wet" "768.515200542589" "76.8515200542589" "2.45473048240512" "22"
"3234" "savi_stdDev" "270.581125756773" "27.0581125756773" "3.69709593803295" "22"
"3235" "sefi_median" "134.280714093137" "13.4280714093137" "2.59934406863363" "22"
"3236" "sefi_median_dry" "121.223860319759" "12.1223860319759" "2.71968649277498" "22"
"3237" "sefi_stdDev" "141.404903310652" "14.1404903310652" "3.49690629727958" "22"
"3238" "shade_amp" "2.16729327315585" "0.216729327315585" "0.300359057072664" "22"
"3239" "shade_max" "79.6657498678956" "7.96657498678956" "2.17405770807352" "22"
"3240" "shade_median" "65.4081053218488" "6.54081053218488" "2.26433735542169" "22"
"3241" "shade_median_dry" "45.0309792974264" "4.50309792974264" "1.88927854664921" "22"
"3242" "shade_median_wet" "74.7819156684382" "7.47819156684382" "2.53051058396911" "22"
"3243" "shade_min" "42.0900206515109" "4.20900206515109" "2.11251790060047" "22"
"3244" "shade_stdDev" "5.9066405555048" "0.59066405555048" "0.487048461117278" "22"
"3245" "slope" "111.074711354687" "11.1074711354687" "2.32293984975154" "22"
"3246" "soil_amp" "62.1976509911978" "6.21976509911978" "2.31307259285762" "22"
"3247" "soil_max" "88.1922169323483" "8.81922169323483" "2.65491658433272" "22"
"3248" "soil_median" "111.380295119464" "11.1380295119464" "2.3418307415956" "22"
"3249" "soil_median_dry" "91.5516007786519" "9.15516007786519" "2.34507084862232" "22"
"3250" "soil_median_wet" "107.224337879728" "10.7224337879728" "1.88259564191087" "22"
"3251" "soil_min" "54.720792699549" "5.4720792699549" "0.997783082838603" "22"
"3252" "soil_stdDev" "67.5560169918685" "6.75560169918685" "2.45320167669843" "22"
"3253" "swir1_median" "881.977458401444" "88.1977458401444" "3.58866811800614" "22"
"3254" "swir1_median_dry" "809.029924426788" "80.9029924426788" "3.29973247278508" "22"
"3255" "swir1_median_wet" "682.173290349435" "68.2173290349435" "4.05260238460192" "22"
"3256" "swir1_min" "478.774235213177" "47.8774235213177" "4.53533998423758" "22"
"3257" "swir1_stdDev" "159.276844572617" "15.9276844572617" "3.53422864274462" "22"
"3258" "swir2_median" "808.646085374277" "80.8646085374277" "4.01362408983356" "22"
"3259" "swir2_median_dry" "876.43395512699" "87.643395512699" "3.05246771093613" "22"
"3260" "swir2_median_wet" "550.95408120521" "55.095408120521" "4.3168773747595" "22"
"3261" "swir2_min" "501.83551184383" "50.183551184383" "4.30784718962788" "22"
"3262" "swir2_stdDev" "202.335612404215" "20.2335612404215" "4.39092801526533" "22"
"3263" "wefi_amp" "6.3530079285871" "0.63530079285871" "0.60833836944207" "22"
"3264" "wefi_median" "566.987483807833" "56.6987483807833" "3.44083778540509" "22"
"3265" "wefi_median_wet" "237.459299011343" "23.7459299011343" "3.35584241372759" "22"
"3266" "wefi_stdDev" "4.17502536422146" "0.417502536422146" "0.379495830826285" "22"
"3267" "blue_median" "379.574744107676" "37.9574744107676" "2.88693347995292" "23"
"3268" "blue_median_dry" "310.242924628018" "31.0242924628018" "3.12348000094464" "23"
"3269" "blue_median_wet" "605.327598709923" "60.5327598709923" "3.50743828825659" "23"
"3270" "blue_min" "211.564499104709" "21.1564499104709" "2.41516761405517" "23"
"3271" "blue_stdDev" "40.2850604836921" "4.02850604836921" "1.47821115581359" "23"
"3272" "cai_median" "524.936788927714" "52.4936788927714" "2.6638561996352" "23"
"3273" "cai_median_dry" "431.205921297252" "43.1205921297252" "4.48591914747678" "23"
"3274" "cai_stdDev" "255.667809628557" "25.5667809628557" "3.89316078052108" "23"
"3275" "cloud_amp" "34.9980244040034" "3.49980244040034" "1.5737511929418" "23"
"3276" "cloud_max" "147.69778512759" "14.769778512759" "2.45344207173642" "23"
"3277" "cloud_median" "259.830780847451" "25.9830780847451" "2.57735461478843" "23"
"3278" "cloud_median_dry" "142.282923761464" "14.2282923761464" "2.02857477333907" "23"
"3279" "cloud_median_wet" "321.842774325821" "32.1842774325821" "2.73871177768435" "23"
"3280" "cloud_min" "198.93479960324" "19.893479960324" "2.87639410567018" "23"
"3281" "cloud_stdDev" "32.6034646492" "3.26034646492" "1.10533040080298" "23"
"3282" "evi2_amp" "655.690165008157" "65.5690165008157" "3.61798669726405" "23"
"3283" "evi2_median" "911.076102691104" "91.1076102691103" "1.27668681566975" "23"
"3284" "evi2_median_dry" "884.071118792074" "88.4071118792074" "1.48857866748832" "23"
"3285" "evi2_median_wet" "871.507431065106" "87.1507431065106" "1.64986575367712" "23"
"3286" "evi2_stdDev" "730.842919870543" "73.0842919870543" "2.81107461523883" "23"
"3287" "gcvi_median" "895.157825357045" "89.5157825357045" "1.85763533873658" "23"
"3288" "gcvi_median_dry" "776.023147144558" "77.6023147144558" "2.83762568080723" "23"
"3289" "gcvi_median_wet" "866.141862274792" "86.6141862274792" "1.74847313747463" "23"
"3290" "gcvi_stdDev" "614.849561504619" "61.4849561504619" "3.78462629083307" "23"
"3291" "green_median" "108.534801488" "10.8534801488" "2.42787660952674" "23"
"3292" "green_median_dry" "425.376075450508" "42.5376075450508" "2.84155308453791" "23"
"3293" "green_median_texture" "64.2914651366328" "6.42914651366328" "2.0130920160751" "23"
"3294" "green_median_wet" "394.243857413481" "39.4243857413481" "3.66217184072781" "23"
"3295" "green_min" "65.4836725830632" "6.54836725830632" "1.06535129139028" "23"
"3296" "green_stdDev" "34.9984251102691" "3.49984251102691" "1.32407309917507" "23"
"3297" "gv_amp" "135.49894857591" "13.549894857591" "1.5766475581892" "23"
"3298" "gv_max" "201.799930619116" "20.1799930619116" "1.85119236565482" "23"
"3299" "gv_median" "349.711360098557" "34.9711360098557" "1.59356025788988" "23"
"3300" "gv_median_dry" "321.381536541304" "32.1381536541304" "1.77261297178114" "23"
"3301" "gv_median_wet" "194.814765292605" "19.4814765292605" "1.74535547724044" "23"
"3302" "gv_min" "251.093392918346" "25.1093392918346" "1.95154275589261" "23"
"3303" "gv_stdDev" "68.062191469026" "6.8062191469026" "1.08429095251197" "23"
"3304" "gvs_amp" "271.398680355228" "27.1398680355228" "2.56980347135624" "23"
"3305" "gvs_max" "458.569418992816" "45.8569418992816" "2.3862461868856" "23"
"3306" "gvs_median" "424.591830447706" "42.4591830447706" "2.17301048098411" "23"
"3307" "gvs_median_dry" "358.34174640726" "35.834174640726" "2.37919708292359" "23"
"3308" "gvs_median_wet" "398.282393083921" "39.8282393083921" "2.08382922329379" "23"
"3309" "gvs_min" "268.673004007583" "26.8673004007583" "1.82552121336483" "23"
"3310" "gvs_stdDev" "149.644175287063" "14.9644175287063" "1.97076391194334" "23"
"3311" "hallcover_median" "893.71395769114" "89.371395769114" "2.05736018475826" "23"
"3312" "hallcover_stdDev" "334.110334793485" "33.4110334793485" "5.53463012805322" "23"
"3313" "hand" "16.2420124610622" "1.62420124610622" "1.52850678459633" "23"
"3314" "longitude_cos" "369.994587927445" "36.9994587927445" "3.11662982352152" "23"
"3315" "longitude_sin" "369.906024254958" "36.9906024254958" "3.11193003776412" "23"
"3316" "ndfi_amp" "149.197384863169" "14.9197384863169" "2.47545361519428" "23"
"3317" "ndfi_max" "583.998908578318" "58.3998908578318" "2.71021963723071" "23"
"3318" "ndfi_median" "430.461744956703" "43.0461744956703" "2.46280211424211" "23"
"3319" "ndfi_median_dry" "406.185500148801" "40.6185500148801" "2.86838851951164" "23"
"3320" "ndfi_median_wet" "520.197055695349" "52.0197055695349" "2.13246436851651" "23"
"3321" "ndfi_min" "323.735258067053" "32.3735258067053" "2.13623158573376" "23"
"3322" "ndfi_stdDev" "80.2069814995819" "8.02069814995819" "1.68921231455039" "23"
"3323" "ndvi_amp" "150.018422817011" "15.0018422817011" "2.84174037377848" "23"
"3324" "ndvi_median" "994.151150519291" "99.4151150519291" "0.504797140071867" "23"
"3325" "ndvi_median_dry" "969.415586324973" "96.9415586324973" "1.09504639592768" "23"
"3326" "ndvi_median_wet" "873.009367941082" "87.3009367941082" "1.88466395801839" "23"
"3327" "ndvi_stdDev" "249.977903236878" "24.9977903236878" "3.08541642860746" "23"
"3328" "ndwi_amp" "176.796214349329" "17.6796214349329" "2.54661535296078" "23"
"3329" "ndwi_median" "640.686694440656" "64.0686694440656" "4.50041257165513" "23"
"3330" "ndwi_median_dry" "632.299318094932" "63.2299318094932" "3.72643793663183" "23"
"3331" "ndwi_median_wet" "260.190496407225" "26.0190496407225" "3.75116417616354" "23"
"3332" "ndwi_stdDev" "70.9352039858285" "7.09352039858285" "1.03965228761691" "23"
"3333" "nir_median" "667.132751194563" "66.7132751194563" "2.2864813624455" "23"
"3334" "nir_median_dry" "632.743202522295" "63.2743202522295" "2.87950742345815" "23"
"3335" "nir_median_wet" "653.371798833254" "65.3371798833255" "2.39205731140226" "23"
"3336" "nir_min" "571.994603950198" "57.1994603950198" "3.08122564474826" "23"
