system:index,area,class_id,file,territory,year,.geo
0_11_7,154553.65062949367,25,CERRADO_sentinel_gapfill_v1,12,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_11_8,114090.45871810165,33,CERRADO_sentinel_gapfill_v1,12,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_0,143986.64390906965,3,CERRADO_sentinel_gapfill_v1,13,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_1,3745778.2042048858,4,CERRADO_sentinel_gapfill_v1,13,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_2,60174.92281132268,11,CERRADO_sentinel_gapfill_v1,13,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_3,533252.5229851069,12,CERRADO_sentinel_gapfill_v1,13,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_4,288765.51884639694,15,CERRADO_sentinel_gapfill_v1,13,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_5,179540.00851422545,19,CERRADO_sentinel_gapfill_v1,13,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_6,198571.67978190136,21,CERRADO_sentinel_gapfill_v1,13,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_7,174682.76001449,25,CERRADO_sentinel_gapfill_v1,13,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_8,6055.444128128319,33,CERRADO_sentinel_gapfill_v1,13,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_13_0,330048.5096858208,3,CERRADO_sentinel_gapfill_v1,14,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_13_1,5837311.0413686,4,CERRADO_sentinel_gapfill_v1,14,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_13_2,282616.449869411,11,CERRADO_sentinel_gapfill_v1,14,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_13_3,1563422.319147918,12,CERRADO_sentinel_gapfill_v1,14,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_13_4,1185980.489761932,15,CERRADO_sentinel_gapfill_v1,14,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_13_5,1441319.6664956124,19,CERRADO_sentinel_gapfill_v1,14,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_13_6,251132.29556947254,21,CERRADO_sentinel_gapfill_v1,14,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_13_7,186031.22209031292,25,CERRADO_sentinel_gapfill_v1,14,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
