system:index,area,class_id,file,territory,year,.geo
0_6_5,645825.5422030222,25,CERRADO_sentinel_gapfill_freq_temporal2x_stab_v88,7,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_6,3758.3153101173402,33,CERRADO_sentinel_gapfill_freq_temporal2x_stab_v88,7,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7_0,877250.1009535386,3,CERRADO_sentinel_gapfill_freq_temporal2x_stab_v88,8,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7_1,3446969.0969013576,4,CERRADO_sentinel_gapfill_freq_temporal2x_stab_v88,8,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7_2,210140.83187450905,11,CERRADO_sentinel_gapfill_freq_temporal2x_stab_v88,8,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7_3,1738014.9726246633,12,CERRADO_sentinel_gapfill_freq_temporal2x_stab_v88,8,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7_4,646680.3918940739,21,CERRADO_sentinel_gapfill_freq_temporal2x_stab_v88,8,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7_5,116031.60530532009,25,CERRADO_sentinel_gapfill_freq_temporal2x_stab_v88,8,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7_6,29829.449238842317,33,CERRADO_sentinel_gapfill_freq_temporal2x_stab_v88,8,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8_0,2211670.9819500498,3,CERRADO_sentinel_gapfill_freq_temporal2x_stab_v88,9,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8_1,3519667.8900089557,4,CERRADO_sentinel_gapfill_freq_temporal2x_stab_v88,9,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8_2,3584680.7082688487,11,CERRADO_sentinel_gapfill_freq_temporal2x_stab_v88,9,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8_3,242380.99470356634,12,CERRADO_sentinel_gapfill_freq_temporal2x_stab_v88,9,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8_4,2768036.0750517026,21,CERRADO_sentinel_gapfill_freq_temporal2x_stab_v88,9,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8_5,172819.37369726846,25,CERRADO_sentinel_gapfill_freq_temporal2x_stab_v88,9,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8_6,157267.71557481968,33,CERRADO_sentinel_gapfill_freq_temporal2x_stab_v88,9,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9_0,1683283.1717667675,3,CERRADO_sentinel_gapfill_freq_temporal2x_stab_v88,10,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9_1,3736995.455085208,4,CERRADO_sentinel_gapfill_freq_temporal2x_stab_v88,10,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9_2,118855.8283038886,11,CERRADO_sentinel_gapfill_freq_temporal2x_stab_v88,10,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9_3,527609.004277898,12,CERRADO_sentinel_gapfill_freq_temporal2x_stab_v88,10,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9_4,7351934.684819864,21,CERRADO_sentinel_gapfill_freq_temporal2x_stab_v88,10,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9_5,178268.77707836492,25,CERRADO_sentinel_gapfill_freq_temporal2x_stab_v88,10,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9_6,44086.407209461926,33,CERRADO_sentinel_gapfill_freq_temporal2x_stab_v88,10,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_10_0,330325.60057741223,3,CERRADO_sentinel_gapfill_freq_temporal2x_stab_v88,11,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_10_1,1703175.844975868,4,CERRADO_sentinel_gapfill_freq_temporal2x_stab_v88,11,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_10_2,35008.89669637071,11,CERRADO_sentinel_gapfill_freq_temporal2x_stab_v88,11,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_10_3,647516.0581103191,12,CERRADO_sentinel_gapfill_freq_temporal2x_stab_v88,11,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_10_4,2254045.7182244994,21,CERRADO_sentinel_gapfill_freq_temporal2x_stab_v88,11,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_10_5,98542.15650042202,25,CERRADO_sentinel_gapfill_freq_temporal2x_stab_v88,11,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_10_6,9632.41890678936,33,CERRADO_sentinel_gapfill_freq_temporal2x_stab_v88,11,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_11_0,651708.8444564954,3,CERRADO_sentinel_gapfill_freq_temporal2x_stab_v88,12,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_11_1,4067196.396926448,4,CERRADO_sentinel_gapfill_freq_temporal2x_stab_v88,12,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_11_2,41474.60813415012,11,CERRADO_sentinel_gapfill_freq_temporal2x_stab_v88,12,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_11_3,141294.47818731188,12,CERRADO_sentinel_gapfill_freq_temporal2x_stab_v88,12,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_11_4,1669391.7773649283,21,CERRADO_sentinel_gapfill_freq_temporal2x_stab_v88,12,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_11_5,147194.23947467766,25,CERRADO_sentinel_gapfill_freq_temporal2x_stab_v88,12,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_11_6,113594.51797811735,33,CERRADO_sentinel_gapfill_freq_temporal2x_stab_v88,12,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_0,132339.5263460933,3,CERRADO_sentinel_gapfill_freq_temporal2x_stab_v88,13,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_1,3931612.211508975,4,CERRADO_sentinel_gapfill_freq_temporal2x_stab_v88,13,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_2,29282.41654470522,11,CERRADO_sentinel_gapfill_freq_temporal2x_stab_v88,13,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_3,465452.3998916824,12,CERRADO_sentinel_gapfill_freq_temporal2x_stab_v88,13,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_4,599961.7987721794,21,CERRADO_sentinel_gapfill_freq_temporal2x_stab_v88,13,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_5,166354.04132539406,25,CERRADO_sentinel_gapfill_freq_temporal2x_stab_v88,13,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_6,5805.3108171144295,33,CERRADO_sentinel_gapfill_freq_temporal2x_stab_v88,13,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_13_0,327926.4241886815,3,CERRADO_sentinel_gapfill_freq_temporal2x_stab_v88,14,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_13_1,6171835.38302766,4,CERRADO_sentinel_gapfill_freq_temporal2x_stab_v88,14,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_13_2,166107.39623149508,11,CERRADO_sentinel_gapfill_freq_temporal2x_stab_v88,14,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_13_3,1531026.0513276584,12,CERRADO_sentinel_gapfill_freq_temporal2x_stab_v88,14,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_13_4,2724547.9096116535,21,CERRADO_sentinel_gapfill_freq_temporal2x_stab_v88,14,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_13_5,156988.1105096025,25,CERRADO_sentinel_gapfill_freq_temporal2x_stab_v88,14,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_13_6,18570.149265997294,33,CERRADO_sentinel_gapfill_freq_temporal2x_stab_v88,14,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_14_0,931070.6928824936,3,CERRADO_sentinel_gapfill_freq_temporal2x_stab_v88,15,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_14_1,1675797.5118702985,4,CERRADO_sentinel_gapfill_freq_temporal2x_stab_v88,15,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_14_2,38106.30530846025,11,CERRADO_sentinel_gapfill_freq_temporal2x_stab_v88,15,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_14_3,347634.38067026535,12,CERRADO_sentinel_gapfill_freq_temporal2x_stab_v88,15,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_14_4,2654477.131134413,21,CERRADO_sentinel_gapfill_freq_temporal2x_stab_v88,15,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_14_5,154491.83536641492,25,CERRADO_sentinel_gapfill_freq_temporal2x_stab_v88,15,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_14_6,75595.6891075768,33,CERRADO_sentinel_gapfill_freq_temporal2x_stab_v88,15,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_15_0,737494.3707112467,3,CERRADO_sentinel_gapfill_freq_temporal2x_stab_v88,16,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_15_1,1773225.9139452442,4,CERRADO_sentinel_gapfill_freq_temporal2x_stab_v88,16,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
