system:index,area,class_id,file,territory,year,.geo
0_8_0,2206770.313766262,3,CERRADO_sentinel_gapfill_temporal_v8,9,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8_1,3485197.7609367208,4,CERRADO_sentinel_gapfill_temporal_v8,9,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8_2,3628220.9562195917,11,CERRADO_sentinel_gapfill_temporal_v8,9,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8_3,238211.54401033575,12,CERRADO_sentinel_gapfill_temporal_v8,9,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8_4,2768036.075050339,21,CERRADO_sentinel_gapfill_temporal_v8,9,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8_5,172819.37369707035,25,CERRADO_sentinel_gapfill_temporal_v8,9,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8_6,157267.71557485548,33,CERRADO_sentinel_gapfill_temporal_v8,9,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9_0,1680575.2423449666,3,CERRADO_sentinel_gapfill_temporal_v8,10,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9_1,3722838.4138165745,4,CERRADO_sentinel_gapfill_temporal_v8,10,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9_2,129343.8888303547,11,CERRADO_sentinel_gapfill_temporal_v8,10,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9_3,533985.9144279291,12,CERRADO_sentinel_gapfill_temporal_v8,10,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9_4,7351934.684802689,21,CERRADO_sentinel_gapfill_temporal_v8,10,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9_5,178268.7770778271,25,CERRADO_sentinel_gapfill_temporal_v8,10,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9_6,44086.40720931073,33,CERRADO_sentinel_gapfill_temporal_v8,10,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_10_0,314194.7047410665,3,CERRADO_sentinel_gapfill_temporal_v8,11,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_10_1,1690633.3514898012,4,CERRADO_sentinel_gapfill_temporal_v8,11,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_10_2,38738.71769119216,11,CERRADO_sentinel_gapfill_temporal_v8,11,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_10_3,672459.626436368,12,CERRADO_sentinel_gapfill_temporal_v8,11,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_10_4,2254045.7182231075,21,CERRADO_sentinel_gapfill_temporal_v8,11,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_10_5,98542.15650037177,25,CERRADO_sentinel_gapfill_temporal_v8,11,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_10_6,9632.41890677186,33,CERRADO_sentinel_gapfill_temporal_v8,11,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_11_0,644166.5227336242,3,CERRADO_sentinel_gapfill_temporal_v8,12,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_11_1,4055242.3248248934,4,CERRADO_sentinel_gapfill_temporal_v8,12,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_11_2,46624.22161509863,11,CERRADO_sentinel_gapfill_temporal_v8,12,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_11_3,155641.25853068472,12,CERRADO_sentinel_gapfill_temporal_v8,12,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_11_4,1669391.7773651525,21,CERRADO_sentinel_gapfill_temporal_v8,12,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_11_5,147194.23947465536,25,CERRADO_sentinel_gapfill_temporal_v8,12,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_11_6,113594.5179786662,33,CERRADO_sentinel_gapfill_temporal_v8,12,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_0,130405.01108778828,3,CERRADO_sentinel_gapfill_temporal_v8,13,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_1,3902690.987272585,4,CERRADO_sentinel_gapfill_temporal_v8,13,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_2,31218.584665241237,11,CERRADO_sentinel_gapfill_temporal_v8,13,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_3,494371.97126446886,12,CERRADO_sentinel_gapfill_temporal_v8,13,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_4,599961.7987724055,21,CERRADO_sentinel_gapfill_temporal_v8,13,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_5,166354.04132542125,25,CERRADO_sentinel_gapfill_temporal_v8,13,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_6,5805.3108171289305,33,CERRADO_sentinel_gapfill_temporal_v8,13,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_13_0,315586.24764094304,3,CERRADO_sentinel_gapfill_temporal_v8,14,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_13_1,6140624.791351212,4,CERRADO_sentinel_gapfill_temporal_v8,14,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_13_2,178392.06739239141,11,CERRADO_sentinel_gapfill_temporal_v8,14,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_13_3,1562292.1483790202,12,CERRADO_sentinel_gapfill_temporal_v8,14,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_13_4,2724547.9096100763,21,CERRADO_sentinel_gapfill_temporal_v8,14,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_13_5,156988.11050966082,25,CERRADO_sentinel_gapfill_temporal_v8,14,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_13_6,18570.149265784305,33,CERRADO_sentinel_gapfill_temporal_v8,14,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_14_0,926946.3472505182,3,CERRADO_sentinel_gapfill_temporal_v8,15,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_14_1,1666146.879358916,4,CERRADO_sentinel_gapfill_temporal_v8,15,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_14_2,38650.65495349181,11,CERRADO_sentinel_gapfill_temporal_v8,15,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_14_3,360865.00915939594,12,CERRADO_sentinel_gapfill_temporal_v8,15,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_14_4,2654477.131129033,21,CERRADO_sentinel_gapfill_temporal_v8,15,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_14_5,154491.83536620732,25,CERRADO_sentinel_gapfill_temporal_v8,15,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_14_6,75595.68910747106,33,CERRADO_sentinel_gapfill_temporal_v8,15,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_15_0,736498.8393103636,3,CERRADO_sentinel_gapfill_temporal_v8,16,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_15_1,1764803.886745174,4,CERRADO_sentinel_gapfill_temporal_v8,16,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_15_2,62710.53264458712,11,CERRADO_sentinel_gapfill_temporal_v8,16,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_15_3,196513.70731214902,12,CERRADO_sentinel_gapfill_temporal_v8,16,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_15_4,2241101.065228843,21,CERRADO_sentinel_gapfill_temporal_v8,16,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_15_5,179152.00792681292,25,CERRADO_sentinel_gapfill_temporal_v8,16,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_15_6,8243.395880697635,33,CERRADO_sentinel_gapfill_temporal_v8,16,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_16_0,1282084.0892032222,3,CERRADO_sentinel_gapfill_temporal_v8,17,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_16_1,2411588.1729071024,4,CERRADO_sentinel_gapfill_temporal_v8,17,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_16_2,119639.15353327419,11,CERRADO_sentinel_gapfill_temporal_v8,17,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_16_3,152253.60847359637,12,CERRADO_sentinel_gapfill_temporal_v8,17,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_16_4,1992979.3525493594,21,CERRADO_sentinel_gapfill_temporal_v8,17,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_16_5,148329.09509696095,25,CERRADO_sentinel_gapfill_temporal_v8,17,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_16_6,52268.37854166654,33,CERRADO_sentinel_gapfill_temporal_v8,17,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_0,5162206.183393198,3,CERRADO_sentinel_gapfill_temporal_v8,18,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_1,3118950.9075399586,4,CERRADO_sentinel_gapfill_temporal_v8,18,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_2,38237.40146271442,11,CERRADO_sentinel_gapfill_temporal_v8,18,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_3,1013191.0335330114,12,CERRADO_sentinel_gapfill_temporal_v8,18,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_4,4760916.298438608,21,CERRADO_sentinel_gapfill_temporal_v8,18,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_5,369167.57155602175,25,CERRADO_sentinel_gapfill_temporal_v8,18,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_6,21320.86388862444,33,CERRADO_sentinel_gapfill_temporal_v8,18,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_18_0,620370.177141202,3,CERRADO_sentinel_gapfill_temporal_v8,19,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_18_1,1061401.1153717146,4,CERRADO_sentinel_gapfill_temporal_v8,19,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_18_2,126622.27497394507,11,CERRADO_sentinel_gapfill_temporal_v8,19,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_18_3,173838.2330585548,12,CERRADO_sentinel_gapfill_temporal_v8,19,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_18_4,3058653.0362547464,21,CERRADO_sentinel_gapfill_temporal_v8,19,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_18_5,85876.36041913537,25,CERRADO_sentinel_gapfill_temporal_v8,19,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_18_6,13690.034338047859,33,CERRADO_sentinel_gapfill_temporal_v8,19,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_19_0,528858.3523437136,3,CERRADO_sentinel_gapfill_temporal_v8,20,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_19_1,1716271.4486922098,4,CERRADO_sentinel_gapfill_temporal_v8,20,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_19_2,111957.2665855933,11,CERRADO_sentinel_gapfill_temporal_v8,20,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_19_3,296311.2581003006,12,CERRADO_sentinel_gapfill_temporal_v8,20,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_19_4,2990141.983866503,21,CERRADO_sentinel_gapfill_temporal_v8,20,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_19_5,82523.1889163973,25,CERRADO_sentinel_gapfill_temporal_v8,20,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_19_6,7066.471491709147,33,CERRADO_sentinel_gapfill_temporal_v8,20,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20_0,908194.7425590997,3,CERRADO_sentinel_gapfill_temporal_v8,21,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20_1,342312.7699124331,4,CERRADO_sentinel_gapfill_temporal_v8,21,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20_2,431852.28802664747,11,CERRADO_sentinel_gapfill_temporal_v8,21,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20_3,144240.24006280603,12,CERRADO_sentinel_gapfill_temporal_v8,21,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20_4,6526819.190393071,21,CERRADO_sentinel_gapfill_temporal_v8,21,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20_5,98439.87152015712,25,CERRADO_sentinel_gapfill_temporal_v8,21,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20_6,133078.4112728905,33,CERRADO_sentinel_gapfill_temporal_v8,21,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_21_0,497450.91684303526,3,CERRADO_sentinel_gapfill_temporal_v8,22,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_21_1,463063.0274338718,4,CERRADO_sentinel_gapfill_temporal_v8,22,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_21_2,97499.06581276687,11,CERRADO_sentinel_gapfill_temporal_v8,22,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_21_3,2034.6288968368528,12,CERRADO_sentinel_gapfill_temporal_v8,22,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_21_4,2084341.7968983678,21,CERRADO_sentinel_gapfill_temporal_v8,22,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_21_5,22721.710595008975,25,CERRADO_sentinel_gapfill_temporal_v8,22,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_21_6,6650.487766171265,33,CERRADO_sentinel_gapfill_temporal_v8,22,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_22_0,999619.8908138229,3,CERRADO_sentinel_gapfill_temporal_v8,23,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
