system:index,area,class_id,file,territory,year,.geo
0_15_5,72352.21768823038,25,CERRADO_sentinel_gapfill_freq_temporal_spatial_v12,16,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_15_6,8218.810047160365,33,CERRADO_sentinel_gapfill_freq_temporal_spatial_v12,16,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_16_0,1276936.8765603635,3,CERRADO_sentinel_gapfill_freq_temporal_spatial_v12,17,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_16_1,2364685.121914148,4,CERRADO_sentinel_gapfill_freq_temporal_spatial_v12,17,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_16_2,91537.30956805774,11,CERRADO_sentinel_gapfill_freq_temporal_spatial_v12,17,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_16_3,103595.1700343784,12,CERRADO_sentinel_gapfill_freq_temporal_spatial_v12,17,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_16_4,2177055.7012487277,21,CERRADO_sentinel_gapfill_freq_temporal_spatial_v12,17,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_16_5,90126.00982238629,25,CERRADO_sentinel_gapfill_freq_temporal_spatial_v12,17,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_16_6,55168.580480189186,33,CERRADO_sentinel_gapfill_freq_temporal_spatial_v12,17,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_0,5175569.477502733,3,CERRADO_sentinel_gapfill_freq_temporal_spatial_v12,18,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_1,3058139.109247122,4,CERRADO_sentinel_gapfill_freq_temporal_spatial_v12,18,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_2,26285.66706331789,11,CERRADO_sentinel_gapfill_freq_temporal_spatial_v12,18,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_3,943017.3868208828,12,CERRADO_sentinel_gapfill_freq_temporal_spatial_v12,18,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_4,5108973.104025549,21,CERRADO_sentinel_gapfill_freq_temporal_spatial_v12,18,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
